,state,county,dc,dcV,pop,popV,aadc,aadcV,dcC,dcCV,good,fips,county_lower,test,county_lookup,geojson_lookup,pct_mortality
1781,NEW.MEXICO,LINCOLN,1.0,VALID,31455.0,VALID,2.6,UNRELIABLE,3.2,UNRELIABLE,1,35,Lincoln,True,Lincoln|35,1098,3.1791448100460974e-05
1782,NEW.MEXICO,LOS.ALAMOS,2.0,VALID,44361.0,VALID,6.2,UNRELIABLE,4.5,UNRELIABLE,1,35,Los Alamos,True,Los Alamos|35,101,4.508464642366042e-05
1783,NEW.MEXICO,LUNA,3.0,VALID,41000.0,VALID,5.8,UNRELIABLE,7.3,UNRELIABLE,1,35,Luna,True,Luna|35,360,7.317073170731707e-05
1784,NEW.MEXICO,MaaC.KINLEY,5.0,VALID,42700.0,VALID,17.4,UNRELIABLE,11.7,UNRELIABLE,1,35,McKinley,True,McKinley|35,2795,0.000117096018735363
1785,NEW.MEXICO,MORA,0.0,VALID,11006.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,35,Mora,True,Mora|35,1967,0.0
1786,NEW.MEXICO,OTERO,2.0,VALID,115684.0,VALID,2.1,UNRELIABLE,1.7,UNRELIABLE,1,35,Otero,True,Otero|35,3075,1.7288475502230213e-05
1787,NEW.MEXICO,QUAY,0.0,VALID,26811.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,35,Quay,True,Quay|35,1643,0.0
1788,NEW.MEXICO,RIO.ARRIBA,3.0,VALID,69863.0,VALID,5.0,UNRELIABLE,4.3,UNRELIABLE,1,35,Rio Arriba,True,Rio Arriba|35,3010,4.294118489042841e-05
1789,NEW.MEXICO,ROOSEVELT,0.0,VALID,39311.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,35,Roosevelt,True,Roosevelt|35,1086,0.0
1790,NEW.MEXICO,SAN.JUAN,6.0,VALID,145840.0,VALID,4.7,UNRELIABLE,4.1,UNRELIABLE,1,35,San Juan,True,San Juan|35,1751,4.1140976412506854e-05
1791,NEW.MEXICO,SAN.MIGUEL,0.0,VALID,61799.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,35,San Miguel,True,San Miguel|35,1669,0.0
1792,NEW.MEXICO,SANDOVAL,3.0,VALID,103078.0,VALID,2.7,UNRELIABLE,2.9,UNRELIABLE,1,35,Sandoval,True,Sandoval|35,1637,2.910417353848542e-05
1793,NEW.MEXICO,SANTA.FE,11.0,VALID,215037.0,VALID,5.7,UNRELIABLE,5.1,UNRELIABLE,1,35,Santa Fe,True,Santa Fe|35,622,5.115398745332199e-05
1794,NEW.MEXICO,SIERRA,3.0,VALID,22643.0,VALID,5.7,UNRELIABLE,13.2,UNRELIABLE,1,35,Sierra,True,Sierra|35,1207,0.00013249127765755422
1795,NEW.MEXICO,SOCORRO,1.0,VALID,32656.0,VALID,3.3,UNRELIABLE,3.1,UNRELIABLE,1,35,Socorro,True,Socorro|35,260,3.0622243998040176e-05
1796,NEW.MEXICO,TAOS,3.0,VALID,51399.0,VALID,5.9,UNRELIABLE,5.8,UNRELIABLE,1,35,Taos,True,Taos|35,2185,5.836689429755443e-05
1797,NEW.MEXICO,TORRANCE,0.0,VALID,23318.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,35,Torrance,True,Torrance|35,215,0.0
1798,NEW.MEXICO,UNION,0.0,VALID,11132.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,35,Union,True,Union|35,1673,0.0
1799,NEW.MEXICO,VALENCIA,4.0,VALID,134960.0,VALID,3.4,UNRELIABLE,3.0,UNRELIABLE,1,35,Valencia,True,Valencia|35,3212,2.963841138114997e-05
1800,NEW.YORK,ALBANY,38.0,VALID,623729.0,VALID,5.4,VALID,6.1,VALID,1,36,Albany,True,Albany|36,2930,6.0923894832531436e-05
1801,NEW.YORK,ALLEGANY,9.0,VALID,122213.0,VALID,6.6,UNRELIABLE,7.4,UNRELIABLE,1,36,Allegany,True,Allegany|36,2047,7.36419202539828e-05
1802,NEW.YORK,BRONX,84.0,VALID,1579735.0,VALID,4.7,VALID,5.3,VALID,1,36,Bronx,True,Bronx|36,2926,5.317347529807215e-05
1803,NEW.YORK,BROOME,28.0,VALID,493030.0,VALID,5.2,VALID,5.7,VALID,1,36,Broome,True,Broome|36,2940,5.679167596292315e-05
1804,NEW.YORK,CATTARAUGUS,6.0,VALID,197098.0,VALID,2.7,UNRELIABLE,3.0,UNRELIABLE,1,36,Cattaraugus,True,Cattaraugus|36,2623,3.0441709200499243e-05
1805,NEW.YORK,CAYUGA,15.0,VALID,188467.0,VALID,7.7,UNRELIABLE,8.0,UNRELIABLE,1,36,Cayuga,True,Cayuga|36,2400,7.95895302625924e-05
1806,NEW.YORK,CHAUTAUQUA,23.0,VALID,333778.0,VALID,5.8,VALID,6.9,VALID,1,36,Chautauqua,True,Chautauqua|36,2320,6.890807662578121e-05
1807,NEW.YORK,CHEMUNG,13.0,VALID,206406.0,VALID,5.3,UNRELIABLE,6.3,UNRELIABLE,1,36,Chemung,True,Chemung|36,2007,6.298266523259983e-05
1808,NEW.YORK,CHENANGO,9.0,VALID,121885.0,VALID,6.3,UNRELIABLE,7.4,UNRELIABLE,1,36,Chenango,True,Chenango|36,1968,7.384009517167822e-05
1809,NEW.YORK,CLINTON,9.0,VALID,198186.0,VALID,5.9,UNRELIABLE,4.5,UNRELIABLE,1,36,Clinton,True,Clinton|36,1452,4.54118858042445e-05
1810,NEW.YORK,COLUMBIA,13.0,VALID,144716.0,VALID,6.6,UNRELIABLE,9.0,UNRELIABLE,1,36,Columbia,True,Columbia|36,758,8.983111749910169e-05
1811,NEW.YORK,CORTLAND,3.0,VALID,112712.0,VALID,2.6,UNRELIABLE,2.7,UNRELIABLE,1,36,Cortland,True,Cortland|36,1247,2.6616509333522607e-05
1812,NEW.YORK,DELAWARE,10.0,VALID,112439.0,VALID,7.0,UNRELIABLE,8.9,UNRELIABLE,1,36,Delaware,True,Delaware|36,2161,8.893711256770337e-05
1813,NEW.YORK,DUTCHESS,30.0,VALID,569297.0,VALID,5.2,VALID,5.3,VALID,1,36,Dutchess,True,Dutchess|36,1164,5.269657138541043e-05
1814,NEW.YORK,ERIE,134.0,VALID,2018468.0,VALID,5.6,VALID,6.6,VALID,1,36,Erie,True,Erie|36,3147,6.638698260264715e-05
1815,NEW.YORK,ESSEX,6.0,VALID,88356.0,VALID,6.3,UNRELIABLE,6.8,UNRELIABLE,1,36,Essex,True,Essex|36,2669,6.790710308298248e-05
1816,NEW.YORK,FRANKLIN,9.0,VALID,101177.0,VALID,8.5,UNRELIABLE,8.9,UNRELIABLE,1,36,Franklin,True,Franklin|36,542,8.895302292022891e-05
1817,NEW.YORK,FULTON,10.0,VALID,127257.0,VALID,6.2,UNRELIABLE,7.9,UNRELIABLE,1,36,Fulton,True,Fulton|36,1136,7.858113895502801e-05
1818,NEW.YORK,GENESEE,6.0,VALID,139676.0,VALID,3.8,UNRELIABLE,4.3,UNRELIABLE,1,36,Genesee,True,Genesee|36,666,4.295655660242275e-05
1819,NEW.YORK,GREENE,2.0,VALID,99704.0,VALID,1.5,UNRELIABLE,2.0,UNRELIABLE,1,36,Greene,True,Greene|36,538,2.005937575222659e-05
1820,NEW.YORK,HAMILTON,1.0,VALID,12464.0,VALID,6.2,UNRELIABLE,8.0,UNRELIABLE,1,36,Hamilton,True,Hamilton|36,2466,8.023106546854942e-05
1821,NEW.YORK,HERKIMER,15.0,VALID,158079.0,VALID,7.5,UNRELIABLE,9.5,UNRELIABLE,1,36,Herkimer,True,Herkimer|36,1133,9.488926422864517e-05
1822,NEW.YORK,JEFFERSON,11.0,VALID,228774.0,VALID,5.1,UNRELIABLE,4.8,UNRELIABLE,1,36,Jefferson,True,Jefferson|36,2543,4.808238698453496e-05
1823,NEW.YORK,KINGS,169.0,VALID,3151729.0,VALID,4.3,VALID,5.4,VALID,1,36,Kings,True,Kings|36,124,5.3621361481269485e-05
1824,NEW.YORK,LEWIS,4.0,VALID,63156.0,VALID,6.4,UNRELIABLE,6.3,UNRELIABLE,1,36,Lewis,True,Lewis|36,2660,6.333523339033504e-05
1825,NEW.YORK,LIVINGSTON,4.0,VALID,140574.0,VALID,3.1,UNRELIABLE,2.8,UNRELIABLE,1,36,Livingston,True,Livingston|36,2789,2.845476403886921e-05
1826,NEW.YORK,MADISON,8.0,VALID,161669.0,VALID,5.3,UNRELIABLE,4.9,UNRELIABLE,1,36,Madison,True,Madison|36,1969,4.948382188298313e-05
1827,NEW.YORK,MONROE,80.0,VALID,1473160.0,VALID,5.2,VALID,5.4,VALID,1,36,Monroe,True,Monroe|36,811,5.430503136115561e-05
1828,NEW.YORK,MONTGOMERY,11.0,VALID,121239.0,VALID,6.7,UNRELIABLE,9.1,UNRELIABLE,1,36,Montgomery,True,Montgomery|36,160,9.07298806489661e-05
1829,NEW.YORK,NASSAU,180.0,VALID,2820348.0,VALID,5.3,VALID,6.4,VALID,1,36,Nassau,True,Nassau|36,2780,6.382191133860077e-05
1830,NEW.YORK,NEW.YORK,119.0,VALID,2381336.0,VALID,4.4,VALID,5.0,VALID,1,36,New York,True,New York|36,757,4.9971948519654516e-05
1831,NEW.YORK,NIAGARA,16.0,VALID,489369.0,VALID,2.6,UNRELIABLE,3.3,UNRELIABLE,1,36,Niagara,True,Niagara|36,3127,3.269516458950199e-05
1832,NEW.YORK,ONEIDA,39.0,VALID,573984.0,VALID,5.9,VALID,6.8,VALID,1,36,Oneida,True,Oneida|36,1759,6.79461448402743e-05
1833,NEW.YORK,ONONDAGA,50.0,VALID,1007457.0,VALID,4.8,VALID,5.0,VALID,1,36,Onondaga,True,Onondaga|36,1812,4.962990976289807e-05
1834,NEW.YORK,ONTARIO,16.0,VALID,222344.0,VALID,6.7,UNRELIABLE,7.2,UNRELIABLE,1,36,Ontario,True,Ontario|36,2553,7.196056561004569e-05
1835,NEW.YORK,ORANGE,42.0,VALID,664704.0,VALID,7.1,VALID,6.3,VALID,1,36,Orange,True,Orange|36,3039,6.318601964182553e-05
1836,NEW.YORK,ORLEANS,4.0,VALID,91802.0,VALID,3.9,UNRELIABLE,4.4,UNRELIABLE,1,36,Orleans,True,Orleans|36,2497,4.357203546763687e-05
1837,NEW.YORK,OSWEGO,21.0,VALID,286429.0,VALID,8.2,VALID,7.3,VALID,1,36,Oswego,True,Oswego|36,2207,7.331659852878025e-05
1838,NEW.YORK,OTSEGO,12.0,VALID,138425.0,VALID,7.3,UNRELIABLE,8.7,UNRELIABLE,1,36,Otsego,True,Otsego|36,1208,8.668954307386672e-05
1839,NEW.YORK,PUTNAM,12.0,VALID,199146.0,VALID,6.6,UNRELIABLE,6.0,UNRELIABLE,1,36,Putnam,True,Putnam|36,2849,6.0257298665300834e-05
1840,NEW.YORK,QUEENS,186.0,VALID,3122769.0,VALID,4.4,VALID,6.0,VALID,1,36,Queens,True,Queens|36,1890,5.956252287633187e-05
1841,NEW.YORK,RENSSELAER,22.0,VALID,356693.0,VALID,6.0,VALID,6.2,VALID,1,36,Rensselaer,True,Rensselaer|36,1698,6.167768921733816e-05
1842,NEW.YORK,RICHMOND,36.0,VALID,794490.0,VALID,4.7,VALID,4.5,VALID,1,36,Richmond,True,Richmond|36,410,4.5312086999207035e-05
1843,NEW.YORK,ROCKLAND,33.0,VALID,560145.0,VALID,6.3,VALID,5.9,VALID,1,36,Rockland,True,Rockland|36,520,5.8913317087539836e-05
1844,NEW.YORK,SAINT.LAWRENCE,16.0,VALID,269834.0,VALID,6.0,UNRELIABLE,5.9,UNRELIABLE,1,36,St. Lawrence,True,St. Lawrence|36,3155,5.929571514338445e-05
1845,NEW.YORK,SARATOGA,12.0,VALID,407560.0,VALID,3.2,UNRELIABLE,2.9,UNRELIABLE,1,36,Saratoga,True,Saratoga|36,2166,2.9443517518892922e-05
1846,NEW.YORK,SCHENECTADY,15.0,VALID,336396.0,VALID,3.6,UNRELIABLE,4.5,UNRELIABLE,1,36,Schenectady,True,Schenectady|36,3040,4.459030428423644e-05
1847,NEW.YORK,SCHOHARIE,2.0,VALID,73806.0,VALID,2.6,UNRELIABLE,2.7,UNRELIABLE,1,36,Schoharie,True,Schoharie|36,3173,2.7098067907758176e-05
1848,NEW.YORK,SCHUYLER,4.0,VALID,43990.0,VALID,8.1,UNRELIABLE,9.1,UNRELIABLE,1,36,Schuyler,True,Schuyler|36,2552,9.092975676290066e-05
1849,NEW.YORK,SENECA,1.0,VALID,79973.0,VALID,1.0,UNRELIABLE,1.3,UNRELIABLE,1,36,Seneca,True,Seneca|36,2051,1.250422017430883e-05
1850,NEW.YORK,STEUBEN,16.0,VALID,233631.0,VALID,5.8,UNRELIABLE,6.8,UNRELIABLE,1,36,Steuben,True,Steuben|36,1831,6.848406247458599e-05
1851,NEW.YORK,SUFFOLK,139.0,VALID,2959553.0,VALID,5.0,VALID,4.7,VALID,1,36,Suffolk,True,Suffolk|36,2967,4.6966552043501167e-05
1852,NEW.YORK,SULLIVAN,8.0,VALID,153668.0,VALID,4.4,UNRELIABLE,5.2,UNRELIABLE,1,36,Sullivan,True,Sullivan|36,1195,5.20602858109691e-05
1853,NEW.YORK,TIOGA,6.0,VALID,124762.0,VALID,4.9,UNRELIABLE,4.8,UNRELIABLE,1,36,Tioga,True,Tioga|36,2545,4.809156634231577e-05
1854,NEW.YORK,TOMPKINS,12.0,VALID,206422.0,VALID,8.1,UNRELIABLE,5.8,UNRELIABLE,1,36,Tompkins,True,Tompkins|36,522,5.81333385007412e-05
1855,NEW.YORK,ULSTER,19.0,VALID,371534.0,VALID,4.7,UNRELIABLE,5.1,UNRELIABLE,1,36,Ulster,True,Ulster|36,2288,5.11393304515872e-05
1856,NEW.YORK,WARREN,10.0,VALID,134352.0,VALID,6.8,UNRELIABLE,7.4,UNRELIABLE,1,36,Warren,True,Warren|36,2735,7.443134452780755e-05
1857,NEW.YORK,WASHINGTON,15.0,VALID,137105.0,VALID,10.3,UNRELIABLE,10.9,UNRELIABLE,1,36,Washington,True,Washington|36,3041,0.00010940520039385872
1858,NEW.YORK,WAYNE,11.0,VALID,206192.0,VALID,5.8,UNRELIABLE,5.3,UNRELIABLE,1,36,Wayne,True,Wayne|36,1995,5.334833553193141e-05
1859,NEW.YORK,WESTCHESTER,105.0,VALID,1732706.0,VALID,4.9,VALID,6.1,VALID,1,36,Westchester,True,Westchester|36,1162,6.059885520105546e-05
1860,NEW.YORK,WYOMING,4.0,VALID,99993.0,VALID,3.9,UNRELIABLE,4.0,UNRELIABLE,1,36,Wyoming,True,Wyoming|36,2775,4.000280019601372e-05
1861,NEW.YORK,YATES,0.0,VALID,52008.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,36,Yates,True,Yates|36,848,0.0
1862,NORTH.CAROLINA,ALAMANCE,10.0,VALID,201271.0,VALID,4.2,UNRELIABLE,5.0,UNRELIABLE,1,37,Alamance,True,Alamance|37,2344,4.968425654962712e-05
1863,NORTH.CAROLINA,ALEXANDER,1.0,VALID,62324.0,VALID,1.8,UNRELIABLE,1.6,UNRELIABLE,1,37,Alexander,True,Alexander|37,816,1.6045183235992554e-05
1864,NORTH.CAROLINA,ALLEGHANY,1.0,VALID,22546.0,VALID,3.1,UNRELIABLE,4.4,UNRELIABLE,1,37,Alleghany,True,Alleghany|37,1063,4.435376563470239e-05
1865,NORTH.CAROLINA,ANSON,1.0,VALID,30820.0,VALID,2.3,UNRELIABLE,3.2,UNRELIABLE,1,37,Anson,True,Anson|37,1795,3.244646333549643e-05
1866,NORTH.CAROLINA,ASHE,1.0,VALID,53927.0,VALID,1.4,UNRELIABLE,1.9,UNRELIABLE,1,37,Ashe,True,Ashe|37,1487,1.8543586700539617e-05
1867,NORTH.CAROLINA,AVERY,3.0,VALID,36364.0,VALID,7.5,UNRELIABLE,8.2,UNRELIABLE,1,37,Avery,True,Avery|37,1459,8.249917500824991e-05
1868,NORTH.CAROLINA,BEAUFORT,5.0,VALID,69307.0,VALID,5.9,UNRELIABLE,7.2,UNRELIABLE,1,37,Beaufort,True,Beaufort|37,2678,7.214278500007215e-05
1869,NORTH.CAROLINA,BERTIE,0.0,VALID,19276.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Bertie,True,Bertie|37,1921,0.0
1870,NORTH.CAROLINA,BLADEN,2.0,VALID,42143.0,VALID,4.4,UNRELIABLE,4.7,UNRELIABLE,1,37,Bladen,True,Bladen|37,1720,4.7457466245877135e-05
1871,NORTH.CAROLINA,BRUNSWICK,7.0,VALID,95482.0,VALID,5.0,UNRELIABLE,7.3,UNRELIABLE,1,37,Brunswick,True,Brunswick|37,2332,7.331224733457615e-05
1872,NORTH.CAROLINA,BUNCOMBE,19.0,VALID,368014.0,VALID,4.2,UNRELIABLE,5.2,UNRELIABLE,1,37,Buncombe,True,Buncombe|37,1949,5.162847065600765e-05
1873,NORTH.CAROLINA,BURKE,10.0,VALID,168381.0,VALID,5.7,UNRELIABLE,5.9,UNRELIABLE,1,37,Burke,True,Burke|37,2290,5.938912347592662e-05
1874,NORTH.CAROLINA,CABARRUS,7.0,VALID,197549.0,VALID,3.3,UNRELIABLE,3.5,UNRELIABLE,1,37,Cabarrus,True,Cabarrus|37,1670,3.543424669322548e-05
1875,NORTH.CAROLINA,CALDWELL,10.0,VALID,162539.0,VALID,6.7,UNRELIABLE,6.2,UNRELIABLE,1,37,Caldwell,True,Caldwell|37,270,6.152369585145718e-05
1876,NORTH.CAROLINA,CAMDEN,0.0,VALID,10348.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Camden,True,Camden|37,2052,0.0
1877,NORTH.CAROLINA,CARTERET,4.0,VALID,113122.0,VALID,2.9,UNRELIABLE,3.5,UNRELIABLE,1,37,Carteret,True,Carteret|37,1939,3.53600537472817e-05
1878,NORTH.CAROLINA,CASWELL,3.0,VALID,30578.0,VALID,8.1,UNRELIABLE,9.8,UNRELIABLE,1,37,Caswell,True,Caswell|37,2805,9.810975210935967e-05
1879,NORTH.CAROLINA,CATAWBA,18.0,VALID,251658.0,VALID,7.1,UNRELIABLE,7.2,UNRELIABLE,1,37,Catawba,True,Catawba|37,1540,7.152564194263644e-05
1880,NORTH.CAROLINA,CHATHAM,2.0,VALID,68737.0,VALID,2.4,UNRELIABLE,2.9,UNRELIABLE,1,37,Chatham,True,Chatham|37,1455,2.9096410957708368e-05
1881,NORTH.CAROLINA,CHEROKEE,4.0,VALID,46054.0,VALID,5.5,UNRELIABLE,8.7,UNRELIABLE,1,37,Cherokee,True,Cherokee|37,2920,8.685456203587093e-05
1882,NORTH.CAROLINA,CHOWAN,1.0,VALID,19463.0,VALID,3.4,UNRELIABLE,5.1,UNRELIABLE,1,37,Chowan,True,Chowan|37,1866,5.137954066690644e-05
1883,NORTH.CAROLINA,CLAY,1.0,VALID,17168.0,VALID,3.3,UNRELIABLE,5.8,UNRELIABLE,1,37,Clay,True,Clay|37,2440,5.824790307548928e-05
1884,NORTH.CAROLINA,CLEVELAND,13.0,VALID,159527.0,VALID,7.4,UNRELIABLE,8.1,UNRELIABLE,1,37,Cleveland,True,Cleveland|37,2180,8.149090749528293e-05
1885,NORTH.CAROLINA,COLUMBUS,4.0,VALID,80822.0,VALID,4.4,UNRELIABLE,4.9,UNRELIABLE,1,37,Columbus,True,Columbus|37,2640,4.949147509341516e-05
1886,NORTH.CAROLINA,CRAVEN,8.0,VALID,149293.0,VALID,6.5,UNRELIABLE,5.4,UNRELIABLE,1,37,Craven,True,Craven|37,1936,5.358590154930238e-05
1887,NORTH.CAROLINA,CUMBERLAND,11.0,VALID,457855.0,VALID,5.0,UNRELIABLE,2.4,UNRELIABLE,1,37,Cumberland,True,Cumberland|37,1457,2.4025073440281313e-05
1889,NORTH.CAROLINA,CURRITUCK,2.0,VALID,28783.0,VALID,8.2,UNRELIABLE,6.9,UNRELIABLE,1,37,Currituck,True,Currituck|37,1781,6.948546016745995e-05
1891,NORTH.CAROLINA,DARE,0.0,VALID,46713.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Dare,True,Dare|37,1496,0.0
1892,NORTH.CAROLINA,DAVIDSON,19.0,VALID,270798.0,VALID,6.8,UNRELIABLE,7.0,UNRELIABLE,1,37,Davidson,True,Davidson|37,2907,7.016299972673358e-05
1893,NORTH.CAROLINA,DAVIE,3.0,VALID,59998.0,VALID,4.5,UNRELIABLE,5.0,UNRELIABLE,1,37,Davie,True,Davie|37,11,5.000166672222407e-05
1894,NORTH.CAROLINA,DUPLIN,3.0,VALID,65238.0,VALID,4.3,UNRELIABLE,4.6,UNRELIABLE,1,37,Duplin,True,Duplin|37,2266,4.5985468591924955e-05
1895,NORTH.CAROLINA,DURHAM,14.0,VALID,254053.0,VALID,6.1,UNRELIABLE,5.5,UNRELIABLE,1,37,Durham,True,Durham|37,1792,5.510661161253754e-05
1896,NORTH.CAROLINA,EDGECOMBE,5.0,VALID,62790.0,VALID,7.2,UNRELIABLE,8.0,UNRELIABLE,1,37,Edgecombe,True,Edgecombe|37,844,7.963051441312311e-05
1897,NORTH.CAROLINA,FORSYTH,25.0,VALID,464947.0,VALID,5.3,VALID,5.4,VALID,1,37,Forsyth,True,Forsyth|37,412,5.376956943479579e-05
1898,NORTH.CAROLINA,FRANKLIN,3.0,VALID,53356.0,VALID,5.4,UNRELIABLE,5.6,UNRELIABLE,1,37,Franklin,True,Franklin|37,281,5.622610390584002e-05
1899,NORTH.CAROLINA,GASTON,23.0,VALID,362226.0,VALID,6.4,VALID,6.3,VALID,1,37,Gaston,True,Gaston|37,1190,6.349627028429765e-05
1900,NORTH.CAROLINA,GATES,3.0,VALID,12298.0,VALID,21.0,UNRELIABLE,24.4,UNRELIABLE,1,37,Gates,True,Gates|37,1806,0.0002439421044072207
1901,NORTH.CAROLINA,GRAHAM,1.0,VALID,16936.0,VALID,4.4,UNRELIABLE,5.9,UNRELIABLE,1,37,Graham,True,Graham|37,3177,5.904581955597544e-05
1902,NORTH.CAROLINA,GRANVILLE,5.0,VALID,55098.0,VALID,9.4,UNRELIABLE,9.1,UNRELIABLE,1,37,Granville,True,Granville|37,413,9.074739554974772e-05
1903,NORTH.CAROLINA,GREENE,0.0,VALID,22178.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Greene,True,Greene|37,2229,0.0
1904,NORTH.CAROLINA,GUILFORD,42.0,VALID,583782.0,VALID,6.9,VALID,7.2,VALID,1,37,Guilford,True,Guilford|37,922,7.194466427536307e-05
1905,NORTH.CAROLINA,HALIFAX,0.0,VALID,63437.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Halifax,True,Halifax|37,2334,0.0
1906,NORTH.CAROLINA,HARNETT,4.0,VALID,122427.0,VALID,3.5,UNRELIABLE,3.3,UNRELIABLE,1,37,Harnett,True,Harnett|37,2342,3.2672531386050466e-05
1907,NORTH.CAROLINA,HAYWOOD,6.0,VALID,111065.0,VALID,3.9,UNRELIABLE,5.4,UNRELIABLE,1,37,Haywood,True,Haywood|37,2841,5.402241930401116e-05
1908,NORTH.CAROLINA,HENDERSON,15.0,VALID,152711.0,VALID,5.9,UNRELIABLE,9.8,UNRELIABLE,1,37,Henderson,True,Henderson|37,1809,9.822475132767122e-05
1909,NORTH.CAROLINA,HERTFORD,2.0,VALID,23179.0,VALID,7.4,UNRELIABLE,8.6,UNRELIABLE,1,37,Hertford,True,Hertford|37,2662,8.628499935286251e-05
1910,NORTH.CAROLINA,HOKE,0.0,VALID,24407.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Hoke,True,Hoke|37,974,0.0
1911,NORTH.CAROLINA,HYDE,1.0,VALID,9297.0,VALID,11.4,UNRELIABLE,10.8,UNRELIABLE,1,37,Hyde,True,Hyde|37,3034,0.00010756157900397978
1912,NORTH.CAROLINA,IREDELL,11.0,VALID,180910.0,VALID,5.6,UNRELIABLE,6.1,UNRELIABLE,1,37,Iredell,True,Iredell|37,1544,6.080371455419822e-05
1913,NORTH.CAROLINA,JACKSON,0.0,VALID,56604.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Jackson,True,Jackson|37,1263,0.0
1914,NORTH.CAROLINA,JOHNSTON,9.0,VALID,154620.0,VALID,5.7,UNRELIABLE,5.8,UNRELIABLE,1,37,Johnston,True,Johnston|37,2267,5.820721769499418e-05
1915,NORTH.CAROLINA,JONES,2.0,VALID,13445.0,VALID,13.0,UNRELIABLE,14.9,UNRELIABLE,1,37,Jones,True,Jones|37,397,0.0001487541837114169
1916,NORTH.CAROLINA,LEE,10.0,VALID,74908.0,VALID,12.2,UNRELIABLE,13.3,UNRELIABLE,1,37,Lee,True,Lee|37,743,0.00013349708976344315
1917,NORTH.CAROLINA,LENOIR,7.0,VALID,84927.0,VALID,7.5,UNRELIABLE,8.2,UNRELIABLE,1,37,Lenoir,True,Lenoir|37,1873,8.242372861398613e-05
1918,NORTH.CAROLINA,LINCOLN,12.0,VALID,106075.0,VALID,11.2,UNRELIABLE,11.3,UNRELIABLE,1,37,Lincoln,True,Lincoln|37,764,0.00011312750412444025
1919,NORTH.CAROLINA,MaaC.DOWELL,5.0,VALID,82628.0,VALID,5.1,UNRELIABLE,6.1,UNRELIABLE,1,37,McDowell,True,McDowell|37,2310,6.051217504961998e-05
1920,NORTH.CAROLINA,MACON,2.0,VALID,53402.0,VALID,1.9,UNRELIABLE,3.7,UNRELIABLE,1,37,Macon,True,Macon|37,2722,3.745178083217857e-05
1921,NORTH.CAROLINA,MADISON,2.0,VALID,41121.0,VALID,3.3,UNRELIABLE,4.9,UNRELIABLE,1,37,Madison,True,Madison|37,1561,4.8636949490527956e-05
1922,NORTH.CAROLINA,MARTIN,1.0,VALID,33724.0,VALID,2.3,UNRELIABLE,3.0,UNRELIABLE,1,37,Martin,True,Martin|37,776,2.9652473016249555e-05
1923,NORTH.CAROLINA,MECKLENBURG,33.0,VALID,829605.0,VALID,4.6,VALID,4.0,VALID,1,37,Mecklenburg,True,Mecklenburg|37,2973,3.977796662266983e-05
1924,NORTH.CAROLINA,MITCHELL,4.0,VALID,34478.0,VALID,8.2,UNRELIABLE,11.6,UNRELIABLE,1,37,Mitchell,True,Mitchell|37,1458,0.0001160160102094089
1925,NORTH.CAROLINA,MONTGOMERY,2.0,VALID,42803.0,VALID,3.9,UNRELIABLE,4.7,UNRELIABLE,1,37,Montgomery,True,Montgomery|37,2268,4.672569679695349e-05
1926,NORTH.CAROLINA,MOORE,4.0,VALID,108197.0,VALID,2.4,UNRELIABLE,3.7,UNRELIABLE,1,37,Moore,True,Moore|37,1513,3.69696017449652e-05
1927,NORTH.CAROLINA,NASH,8.0,VALID,118431.0,VALID,6.3,UNRELIABLE,6.8,UNRELIABLE,1,37,Nash,True,Nash|37,474,6.754988136552085e-05
1928,NORTH.CAROLINA,NEW.HANOVER,10.0,VALID,219196.0,VALID,4.5,UNRELIABLE,4.6,UNRELIABLE,1,37,New Hanover,True,New Hanover|37,3089,4.56212704611398e-05
1929,NORTH.CAROLINA,NORTHAMPTON,0.0,VALID,21356.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,37,Northampton,True,Northampton|37,2901,0.0
1930,NORTH.CAROLINA,ONSLOW,7.0,VALID,328204.0,VALID,6.0,UNRELIABLE,2.1,UNRELIABLE,1,37,Onslow,True,Onslow|37,2578,2.132819831568171e-05
1931,NORTH.CAROLINA,ORANGE,6.0,VALID,171234.0,VALID,4.3,UNRELIABLE,3.5,UNRELIABLE,1,37,Orange,True,Orange|37,214,3.503977013910789e-05
